idx,smiles,CYP3A4,group,img_path
2159.0,N#CCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3ccccc3)nc21,1.0,train,../data/images/CYP3A4/2159.png
2160.0,N#Cc1ccccc1CN1C(=O)S/C(=C/c2cccn2-c2cccc(C(=O)O)c2)C1=O,0.0,train,../data/images/CYP3A4/2160.png
2161.0,Cc1noc(C)c1-c1nccc(N2CCOCC2)n1,0.0,train,../data/images/CYP3A4/2161.png
2162.0,CCN(CC)c1ncnc2c1sc1nc(C)cc(C)c12,1.0,train,../data/images/CYP3A4/2162.png
2163.0,O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1cc(-c2ccc(F)cc2Br)no1,1.0,train,../data/images/CYP3A4/2163.png
2164.0,O=C1CC2(CCN(C(=O)NC3CCc4ccccc4CC3)CC2)Oc2ccccc21,1.0,train,../data/images/CYP3A4/2164.png
2165.0,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1-c1nc2c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)c(Cl)cnc2[nH]1,0.0,train,../data/images/CYP3A4/2165.png
2166.0,O=C(CCCCn1c(=S)[nH]c2ccsc2c1=O)NCc1ccco1,1.0,train,../data/images/CYP3A4/2166.png
2167.0,C[C@@H](Oc1cc(-n2cnc3cc(-c4ccncc4)ccc32)sc1C(N)=O)c1ccccc1Cl,1.0,train,../data/images/CYP3A4/2167.png
2168.0,C=CC[C@@H]1C=C[C@@H](O/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]4C(=O)N(CC)C(=O)[C@H]4CC[C@@H]23)[C@@H](CO)O1,0.0,train,../data/images/CYP3A4/2168.png
2169.0,CN(C)C(=O)c1ccc(-c2ccc3ncnc(NC4CC4)c3c2)cc1,1.0,train,../data/images/CYP3A4/2169.png
2170.0,Nc1nonc1-n1nncc1-c1ccccc1,1.0,train,../data/images/CYP3A4/2170.png
2171.0,C=CCC(OC)[C@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,1.0,train,../data/images/CYP3A4/2171.png
2172.0,CSc1nnc(-c2sc(-c3ccccc3)nc2C)n1C,0.0,train,../data/images/CYP3A4/2172.png
2173.0,CC(C)c1ccc(/C(C(=O)O)=C(\O)C(=O)O)cc1,0.0,train,../data/images/CYP3A4/2173.png
2174.0,CN(C)c1cc[n+](CC(=O)Nc2ccc([N+](=O)[O-])cc2Cl)cc1,0.0,train,../data/images/CYP3A4/2174.png
2175.0,CCCCSc1nnc(-c2cc3c(C(F)(F)F)nn(C)c3s2)n1C,0.0,train,../data/images/CYP3A4/2175.png
2176.0,COc1cccc(/C=N/NC(=O)c2cccc([N+](=O)[O-])c2)c1OS(=O)(=O)c1ccc(C)cc1,1.0,train,../data/images/CYP3A4/2176.png
2177.0,O=C(Oc1ccccc1)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,1.0,train,../data/images/CYP3A4/2177.png
2178.0,Cc1cc(OC(=O)c2ccc(Cl)cc2)cc(=O)n1C,0.0,train,../data/images/CYP3A4/2178.png
2179.0,COc1ccc(CNc2ccnc(-c3ccccc3C(F)(F)F)n2)c(OC)c1,1.0,train,../data/images/CYP3A4/2179.png
2180.0,CCC(=O)Nc1c2c(nc3c1CCC3)CCCC2,0.0,train,../data/images/CYP3A4/2180.png
2181.0,COc1ccc2[nH]cc(CCNc3ccnc(-c4c(C)noc4C)n3)c2c1,1.0,train,../data/images/CYP3A4/2181.png
2182.0,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccnc12,0.0,train,../data/images/CYP3A4/2182.png
2183.0,COCC(=O)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,1.0,train,../data/images/CYP3A4/2183.png
2184.0,O=C1CC2(CCN(C(=O)NC3CCc4ccccc43)CC2)Oc2ccccc21,0.0,train,../data/images/CYP3A4/2184.png
2185.0,O=C(O)c1ccc(C(=O)O)c(C(=O)Nc2ccc3c(c2)Cc2ccccc2-3)c1,0.0,train,../data/images/CYP3A4/2185.png
2186.0,Cc1cc(C(=O)N/N=C/c2cccc([N+](=O)[O-])c2)c(C)o1,0.0,train,../data/images/CYP3A4/2186.png
2187.0,COc1cncc(-c2ccc3ccc(OC)cc3c2Cl)c1,0.0,train,../data/images/CYP3A4/2187.png
2188.0,c1ccc2c(CSc3nnc(-c4ccncc4)o3)cccc2c1,1.0,train,../data/images/CYP3A4/2188.png
2189.0,Cc1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C)cc3)n2)cc1,0.0,train,../data/images/CYP3A4/2189.png
2190.0,CCCc1nnc(NC(=O)CN2C(=O)C3C4C=CC(C4)C3C2=O)s1,1.0,train,../data/images/CYP3A4/2190.png
2191.0,O=C1CC2(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)Oc2ccccc21,0.0,train,../data/images/CYP3A4/2191.png
2192.0,CCOC(=O)c1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]cnc34)cc2)c1,1.0,train,../data/images/CYP3A4/2192.png
2193.0,COc1ccc(-n2c(=O)c(-c3cccc(Cl)c3)nc3cncnc32)cc1,1.0,train,../data/images/CYP3A4/2193.png
2194.0,CCc1cccc2c(C=C(C#N)C#N)cn(CC(=O)N3CCCCC3)c12,0.0,train,../data/images/CYP3A4/2194.png
2195.0,Cn1cccc1C(=O)N1CCC2(CCCN(Cc3nccs3)C2)CC1,1.0,train,../data/images/CYP3A4/2195.png
2196.0,CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C(\C)CCN2CCCc3nc(C)c(C)cc32)C=C[C@@H]1Oc1ccc(OC)cc1,1.0,train,../data/images/CYP3A4/2196.png
2197.0,CS(=O)(=O)c1ccc(F)cc1C(=O)N1CCC(N(C2CC2)S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,1.0,train,../data/images/CYP3A4/2197.png
2198.0,CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(C(C)(C)C)C(=O)[C@H]3CC[C@H]12,0.0,train,../data/images/CYP3A4/2198.png
2199.0,N=C(N)N/N=C\c1ccc(C2CCNCC2)cc1,0.0,train,../data/images/CYP3A4/2199.png
2200.0,COC(=O)c1cc(C#N)c(NCc2ccc(Cl)cc2Cl)nc1C,0.0,train,../data/images/CYP3A4/2200.png
2201.0,C[C@H](NCCN(C)C)[C@@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,0.0,train,../data/images/CYP3A4/2201.png
2202.0,Cc1ccc(S(=O)(=O)N[C@H](CO)C(=O)O)cc1,0.0,train,../data/images/CYP3A4/2202.png
2203.0,CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(C)c2n1,0.0,train,../data/images/CYP3A4/2203.png
2204.0,COc1ccc(-c2ccc(=O)n(CC(=O)Nc3nnc(C(C)C)s3)n2)cc1OC,0.0,train,../data/images/CYP3A4/2204.png
2205.0,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(C7CC7)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,1.0,train,../data/images/CYP3A4/2205.png
2206.0,CCOC(=O)CSc1nnc(CNC(=O)c2ccc(OC)cc2)n1C1CCCCC1,1.0,train,../data/images/CYP3A4/2206.png
2207.0,Oc1cccnc1,0.0,train,../data/images/CYP3A4/2207.png
2208.0,Cc1sc(NC(=O)C2CCCCC2C(=O)O)c(C(N)=O)c1C,0.0,train,../data/images/CYP3A4/2208.png
2209.0,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(O)c2)C[C@H]1C,1.0,train,../data/images/CYP3A4/2209.png
2210.0,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)NCCCCOC)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,1.0,train,../data/images/CYP3A4/2210.png
2211.0,CN(C)c1ccc(-c2ccc3ncnc(NCc4ccccc4)c3c2)cc1,1.0,train,../data/images/CYP3A4/2211.png
2212.0,COc1ccccc1C(c1nnnn1C(C)(C)C)N1CCN(Cc2ccncc2)CC1,1.0,train,../data/images/CYP3A4/2212.png
2213.0,C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@@]3(C)[C@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@]2(C)O1,1.0,train,../data/images/CYP3A4/2213.png
2214.0,Nc1c[n+](N2CCOCC2)no1,0.0,train,../data/images/CYP3A4/2214.png
2215.0,O=C(Nc1ccc(C(F)(F)F)cc1)c1cccn(Cc2ccc3c(c2)OC(F)(F)O3)c1=O,0.0,train,../data/images/CYP3A4/2215.png
2216.0,CCCCN1CCC[C@@H]1CNC(=O)c1cc(C#N)c2ccccc2c1OC,1.0,train,../data/images/CYP3A4/2216.png
2217.0,Cc1nn(C2CCN(CC(=O)N(C)C)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,0.0,train,../data/images/CYP3A4/2217.png
2218.0,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)NN5CCN(c6ccccn6)CC5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,1.0,train,../data/images/CYP3A4/2218.png
2219.0,O=C(CN1CCCCC1)Nc1ccc(Br)cc1C(=O)c1ccccc1Cl,0.0,train,../data/images/CYP3A4/2219.png
2220.0,CC(=O)C(N=Nc1ccccc1)(Sc1nnc(-c2ccccc2)n1-c1ccccc1)C(C)=O,0.0,train,../data/images/CYP3A4/2220.png
2221.0,CN(C)c1ccc(-c2nc(NCCc3cnc[nH]3)c3ccccc3n2)cc1,1.0,train,../data/images/CYP3A4/2221.png
2222.0,Cc1ccc(OCCNC(=O)c2cc(-n3cnnc3)ccc2Cl)cc1C,1.0,train,../data/images/CYP3A4/2222.png
2223.0,CC(=O)N1CCC2(CC1)CCN(c1ccccn1)CC2,0.0,train,../data/images/CYP3A4/2223.png
2224.0,c1ccc([C@H]([C@@H](c2ccccc2)N2CCCCC2)N2CCCCC2)cc1,0.0,train,../data/images/CYP3A4/2224.png
2225.0,Clc1ccc2[nH]cc(-c3nnnn3-c3ccccc3)c2c1,1.0,train,../data/images/CYP3A4/2225.png
2226.0,COc1ccc(Oc2ncc3ncc(=O)n(Cc4cccs4)c3n2)cc1,1.0,train,../data/images/CYP3A4/2226.png
2227.0,COc1ncnc(Cn2cc(C(=O)NCCF)c3ncc(C)cc32)c1C,0.0,train,../data/images/CYP3A4/2227.png
2228.0,CCOC(=O)C1=C(CN2c3ccccc3CC2C)NC(=O)NC1c1ccccc1,1.0,train,../data/images/CYP3A4/2228.png
2229.0,CCn1c(NCc2cc(Br)ccc2NS(=O)(=O)c2ccc(C)cc2)nc2ccccc21,1.0,train,../data/images/CYP3A4/2229.png
2230.0,COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,0.0,train,../data/images/CYP3A4/2230.png
2231.0,O=C(NC1(C(F)(F)F)C(=O)Nc2c1c(=O)[nH]c(=O)n2-c1ccc(F)cc1)c1cccnc1,0.0,train,../data/images/CYP3A4/2231.png
2232.0,CCOc1ccc(Cl)cc1CNCCNCCO,0.0,train,../data/images/CYP3A4/2232.png
2233.0,CN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)c3sc4ccccc4c23)CC1,0.0,train,../data/images/CYP3A4/2233.png
2234.0,CCNC(=O)[C@@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,0.0,train,../data/images/CYP3A4/2234.png
2235.0,COc1ccc(C(C(=O)NC(C)(C)C)N(C(=O)CNC(=O)c2cccs2)c2ccc(C(C)C)cc2)cc1OC,1.0,train,../data/images/CYP3A4/2235.png
2236.0,O=C(c1cc(-c2ccco2)on1)N1CCOCC1,0.0,train,../data/images/CYP3A4/2236.png
2237.0,O=C(CCCCCn1c(=O)[nH]c2ccsc2c1=O)NCc1ccc2c(c1)OCO2,1.0,train,../data/images/CYP3A4/2237.png
2238.0,CN(C)C[C@H]1C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,0.0,train,../data/images/CYP3A4/2238.png
2239.0,c1csc(CNc2ncncc2-c2ccoc2)c1,1.0,train,../data/images/CYP3A4/2239.png
2240.0,c1ccc(-c2csc3ncn4cnnc4c23)cc1,0.0,train,../data/images/CYP3A4/2240.png
2241.0,CCC(c1nnnn1CC1CCCO1)N(CCN1CCOCC1)Cc1cc2cc(C)ccc2nc1O,1.0,train,../data/images/CYP3A4/2241.png
2242.0,Cc1cc(C)cc(CSCC(=O)N/N=C/c2ccc(OCC(=O)NCc3ccco3)cc2)c1,1.0,train,../data/images/CYP3A4/2242.png
2243.0,C[C@H](N)[C@H](O)c1cccc(O)c1,0.0,train,../data/images/CYP3A4/2243.png
2244.0,CCCc1cn(CC(=O)N(CCN(CC)CC)Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)c(SCc2ccc(F)cc2)nc1=O,1.0,train,../data/images/CYP3A4/2244.png
2245.0,CC(C)CN1CC2(CCN(C(=O)c3ccco3)CC2)C1,0.0,train,../data/images/CYP3A4/2245.png
2246.0,Cc1cc(OCn2ccc(C(=O)O)n2)ccc1Cl,0.0,train,../data/images/CYP3A4/2246.png
2247.0,CCN=C(S)NNC(=O)Cc1ccccc1,0.0,train,../data/images/CYP3A4/2247.png
2248.0,COc1ccccc1-c1cc(-n2ccnc2)ncn1,1.0,train,../data/images/CYP3A4/2248.png
2249.0,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)C(=O)NO,0.0,train,../data/images/CYP3A4/2249.png
2250.0,CNC(=O)c1ccc2cc(C(O)(c3c[nH]cn3)C(C)C)ccc2c1,1.0,train,../data/images/CYP3A4/2250.png
2251.0,O=C(c1ccncc1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,1.0,train,../data/images/CYP3A4/2251.png
2252.0,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(Br)cccc21,0.0,train,../data/images/CYP3A4/2252.png
2253.0,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,0.0,train,../data/images/CYP3A4/2253.png
2254.0,COc1cccc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)c1,1.0,train,../data/images/CYP3A4/2254.png
2255.0,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@@H](C)CN2CCN(CCOC)CC2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,0.0,train,../data/images/CYP3A4/2255.png
2256.0,CC(C)(C)c1cc(Br)c(O)c(CN(Cc2cc(C(C)(C)C)cc(Br)c2O)C2CCCCC2)c1,0.0,train,../data/images/CYP3A4/2256.png
2257.0,C[C@@H]1C[C@H](C)CN(S(=O)(=O)c2cc(Cl)c(Oc3ccc([N+](=O)[O-])cc3Cl)c(Cl)c2)C1,0.0,train,../data/images/CYP3A4/2257.png
2258.0,COc1cc(/C=C(/NC(=O)c2ccccc2)C(=O)Nc2ccccc2)c([N+](=O)[O-])cc1OC,1.0,train,../data/images/CYP3A4/2258.png
2259.0,CCN1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2CCCSc2ncccn2)CC1,0.0,train,../data/images/CYP3A4/2259.png
2260.0,O=C(NOC(=O)c1cc(Br)ccc1Cl)c1cccs1,0.0,train,../data/images/CYP3A4/2260.png
2261.0,COCCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cnc(Oc3ccccc3)nc21,1.0,train,../data/images/CYP3A4/2261.png
2262.0,CCOc1cc(CNCCc2ccc(S(N)(=O)=O)cc2)cc(Cl)c1OCc1ccccc1,1.0,train,../data/images/CYP3A4/2262.png
2263.0,O=C(CSc1nnc(CNc2ccccc2)o1)N1CCCc2ccccc21,1.0,train,../data/images/CYP3A4/2263.png
2264.0,O=C(c1ccncc1)N1CCC2(CCCN(Cc3ccncc3)C2)CC1,1.0,train,../data/images/CYP3A4/2264.png
2265.0,Cn1nnnc1Cc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,1.0,train,../data/images/CYP3A4/2265.png
2266.0,CN(C)/C=N/c1ccc2nn(-c3ccccc3)nc2c1,0.0,train,../data/images/CYP3A4/2266.png
2267.0,C=CCN=C(NC#N)SCc1ccccc1,0.0,train,../data/images/CYP3A4/2267.png
2268.0,COc1cc(C[C@@H]2C[S+]([O-])C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N,1.0,train,../data/images/CYP3A4/2268.png
2269.0,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1,1.0,train,../data/images/CYP3A4/2269.png
2270.0,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@H](CN2CCC2)C1,0.0,train,../data/images/CYP3A4/2270.png
2271.0,Cc1nc2ccccc2c(=O)n1-n1cnnc1,0.0,train,../data/images/CYP3A4/2271.png
2272.0,COc1cccc(Nc2ncc3ncc(=O)n(Cc4ccc(F)cc4)c3n2)c1,1.0,train,../data/images/CYP3A4/2272.png
2273.0,Cc1cc(C(=O)NC2CCCCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,0.0,train,../data/images/CYP3A4/2273.png
2274.0,Cc1cccc(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1C,1.0,train,../data/images/CYP3A4/2274.png
2275.0,COc1ccc(-n2c(=O)cnc3cnc(Oc4ccccc4)nc32)cc1,1.0,train,../data/images/CYP3A4/2275.png
2276.0,C(=N\c1cnc2ccccc2c1)\c1ccc2ccccc2n1,0.0,train,../data/images/CYP3A4/2276.png
2277.0,[N-]=[N+]=NCC(N)=O,0.0,train,../data/images/CYP3A4/2277.png
2278.0,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,0.0,train,../data/images/CYP3A4/2278.png
2279.0,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)N5CCN(CCN6CCOCC6)CC5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,1.0,train,../data/images/CYP3A4/2279.png
2280.0,CCOc1ccc(CCNC(=O)CCCN2C(=O)c3ccccc3C2=O)cc1OCC,1.0,train,../data/images/CYP3A4/2280.png
2281.0,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,0.0,train,../data/images/CYP3A4/2281.png
2282.0,Cc1ccc(C(=O)NNC(=O)CSc2nnc(-c3ccncc3)n2-c2ccc(C)cc2)cc1,1.0,train,../data/images/CYP3A4/2282.png
2283.0,CC(=O)NBr,0.0,train,../data/images/CYP3A4/2283.png
2284.0,C#Cc1cccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,1.0,train,../data/images/CYP3A4/2284.png
2285.0,Clc1cccc(SC2CCNCC2)n1,0.0,train,../data/images/CYP3A4/2285.png
2286.0,Cc1ccccc1[C@@H](OCCN(C)C)c1ccccc1,0.0,train,../data/images/CYP3A4/2286.png
2287.0,O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,0.0,train,../data/images/CYP3A4/2287.png
2288.0,CCOC(=O)N1CCC(N2CCC[C@@H](NC(=O)c3ccccc3C)C2)CC1,0.0,train,../data/images/CYP3A4/2288.png
2289.0,CCC(=O)N(Cc1ccc(OC(F)(F)F)cc1)c1cc(F)cc(-c2nnn[nH]2)c1,0.0,train,../data/images/CYP3A4/2289.png
2290.0,Cn1sc(NC(=O)c2ccccc2Cl)nc1=O,0.0,train,../data/images/CYP3A4/2290.png
2291.0,CN1CCN(C(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)C2(c3ccc(Cl)cc3Cl)CC2)CC1,1.0,train,../data/images/CYP3A4/2291.png
2292.0,O=C(c1csnn1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,1.0,train,../data/images/CYP3A4/2292.png
2293.0,COc1ccc(C2=Nc3cccc4cccc(c34)N2)cc1,0.0,train,../data/images/CYP3A4/2293.png
2294.0,C[C@@H]1CC[C@@H]2N(C1)C[C@H]1[C@@](O)([C@H](O)C[C@]3(O)[C@H]4CC[C@H]5[C@]6(O)O[C@]4(C[C@]13O)[C@@]5(C)CC[C@@H]6O)[C@@]2(C)O,0.0,train,../data/images/CYP3A4/2294.png
2295.0,C[C@@H](c1ccc(-c2ccn(C)c(=O)c2)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O,0.0,train,../data/images/CYP3A4/2295.png
2296.0,Cc1ccc2c(c1)C(=O)N(c1ccc(NC(=O)c3occc3C)c(F)c1)C2=O,0.0,train,../data/images/CYP3A4/2296.png
2297.0,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1cc(O)ncn1,0.0,train,../data/images/CYP3A4/2297.png
2298.0,Nc1ccc(-c2nc3c(Cl)c(N)ccc3[nH]2)cc1,1.0,train,../data/images/CYP3A4/2298.png
2299.0,O=C(Cc1cccs1)N1CCC(c2nc(O)c3nnn(Cc4ccccc4Cl)c3n2)CC1,1.0,train,../data/images/CYP3A4/2299.png
2300.0,COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cncnc32)c1,1.0,train,../data/images/CYP3A4/2300.png
2301.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1.0,train,../data/images/CYP3A4/2301.png
2302.0,Cn1c(=O)c(-c2cccs2)nc2cnc(Oc3ccccc3)nc21,0.0,train,../data/images/CYP3A4/2302.png
2303.0,CC[C@@H](c1ccc2cc(O)ccc2c1)C(C)(C)C(=O)O,0.0,train,../data/images/CYP3A4/2303.png
2304.0,COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Nc3cccc(OC)c3)nc21,1.0,train,../data/images/CYP3A4/2304.png
2305.0,Cn1cccc1C(=O)N1CCC2(CC1)CN(C(=O)Nc1ccccc1)C2,0.0,train,../data/images/CYP3A4/2305.png
2306.0,CCOC(=O)CNC(=O)CSc1nnc(-c2ccncc2)n1-c1ccc(Cl)cc1,1.0,train,../data/images/CYP3A4/2306.png
2307.0,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C[C@H](O)CO)c5)cnc(N)c34)cc2)cc1,0.0,train,../data/images/CYP3A4/2307.png
2308.0,C[C@@](N)(C(=O)O)c1ccc(S(=O)(=O)O)cc1,0.0,train,../data/images/CYP3A4/2308.png
2309.0,O=C(c1csnn1)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,1.0,train,../data/images/CYP3A4/2309.png
2310.0,O=C1CC(c2ccc3c(c2)OCO3)CN1,0.0,train,../data/images/CYP3A4/2310.png
2311.0,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.0,train,../data/images/CYP3A4/2311.png
2312.0,Cc1ccc(S(=O)(=O)NCC(=O)OC(C)C(=O)Nc2ncc(Cl)cc2Cl)cc1,0.0,train,../data/images/CYP3A4/2312.png
2313.0,COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-n5cccc5)cc4)CC3)C2=O)c1,0.0,train,../data/images/CYP3A4/2313.png
2314.0,CCC(=O)Nc1ccccc1C(=O)OCC(=O)c1cccc2ccccc12,1.0,train,../data/images/CYP3A4/2314.png
2315.0,CC(=O)NCCNc1ncncc1-c1ccccc1C(F)(F)F,1.0,train,../data/images/CYP3A4/2315.png
2316.0,CCN1C[C@]2(C)CC[C@@H](O)[C@]34[C@@H]5C[C@H]6[C@@H](O)[C@@H]5[C@](O)(C[C@@H]6OC)[C@@H](C[C@@H]23)[C@H]14,0.0,train,../data/images/CYP3A4/2316.png
2317.0,NC1CCCC(NC(=O)[C@H](Cc2ccc(Cl)cc2Cl)NC(=O)C2(c3ccc(Cl)cc3Cl)CC2)C1,1.0,train,../data/images/CYP3A4/2317.png
2318.0,Cc1ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc1,0.0,train,../data/images/CYP3A4/2318.png
2319.0,CCOC(=O)Cn1nc(C)c2c1CCCC2=O,0.0,train,../data/images/CYP3A4/2319.png
2320.0,CON1C(=O)C(=O)N(OC)C2CCCCC21,0.0,train,../data/images/CYP3A4/2320.png
2321.0,C#CCNc1nc2ccc(C(=O)N(CC#C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,1.0,train,../data/images/CYP3A4/2321.png
2322.0,Cc1cc(C)nc(SCc2nnc(SCC(N)=O)n2Cc2ccco2)n1,1.0,train,../data/images/CYP3A4/2322.png
2323.0,CCOC(=O)C1=NNC2(c3ccc(Cl)cc3)C(=O)N(c3cc(C)cc(C)c3)C(=O)C12,1.0,train,../data/images/CYP3A4/2323.png
2324.0,C=CCN1C(=O)/C(=C\Nc2cccc([N+](=O)[O-])c2)C(=O)N(CCCC)C1=O,0.0,train,../data/images/CYP3A4/2324.png
2325.0,CCOc1ccccc1Oc1coc2cc(OC)ccc2c1=O,0.0,train,../data/images/CYP3A4/2325.png
2326.0,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(Cl)c(-c2ccc(-c3ccc(-c4[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)nc4Cl)cc3)cc2)[nH]1)C(C)C,0.0,train,../data/images/CYP3A4/2326.png
2327.0,CCOc1ccc(-n2ccnc2SCC(=O)Nc2nnc(CC)s2)cc1,1.0,train,../data/images/CYP3A4/2327.png
2328.0,O=C(O)C1CN(Cc2ccc(-c3noc(-c4onc(-c5ccccc5)c4C(F)(F)F)n3)cc2)C1,0.0,train,../data/images/CYP3A4/2328.png
2329.0,Cc1nn(C2CCN(C(=O)[C@@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,0.0,train,../data/images/CYP3A4/2329.png
2330.0,C[C@@H](C(=O)N(C)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)c1ccc(F)cc1,0.0,train,../data/images/CYP3A4/2330.png
2331.0,C=Cc1cc(-c2ccc(NS(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,1.0,train,../data/images/CYP3A4/2331.png
2332.0,COc1cccc(-c2cncnc2NC2CCNCC2)c1,0.0,train,../data/images/CYP3A4/2332.png
2333.0,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)[O-])c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,1.0,train,../data/images/CYP3A4/2333.png
