idx,smiles,P-gp,group,img_path
577.0,C=CCSc1nnc2cc(CN3CCCC3)c(-c3ccc(Cl)cc3)nn12,0.0,train,../data/images/P-gp/577.png
578.0,CC(O)CC(=O)CO[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H]2NC(=O)c3c(cc4c(c3O)OCO4)[C@H]21,1.0,train,../data/images/P-gp/578.png
579.0,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,1.0,train,../data/images/P-gp/579.png
580.0,CN(C)CC[C@H](c1ccc(Cl)cc1)c1ccccn1,0.0,train,../data/images/P-gp/580.png
581.0,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.0,train,../data/images/P-gp/581.png
582.0,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,1.0,train,../data/images/P-gp/582.png
583.0,CC(=O)OC1CCC2(C)C(=CCC3C4Cc5cnn(-c6ccc(F)cc6)c5NC4(C)CCC32)C1,0.0,train,../data/images/P-gp/583.png
584.0,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,0.0,train,../data/images/P-gp/584.png
585.0,COc1cccc(-c2c3ccc(=[N+](C)C)cc-3[se]c3cc(N(C)C)ccc23)c1,1.0,train,../data/images/P-gp/585.png
586.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1.0,train,../data/images/P-gp/586.png
587.0,O=C1C(Cl)=C(Cl)C(=O)N1c1ccc(F)cc1,0.0,train,../data/images/P-gp/587.png
588.0,CCCCC(CC)C(=O)O[C@@H]1[C@@H]2[C@@H](OC(=O)C(CC)CCCC)[C@]3(CC[C@H]4[C@@H](/C=C(\C)C(=O)[C@@]2(O)C[C@@H]1C)C4(C)C)CO3,1.0,train,../data/images/P-gp/588.png
589.0,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1.0,train,../data/images/P-gp/589.png
590.0,CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)[C@H]1C,1.0,train,../data/images/P-gp/590.png
591.0,COc1cccc(C(=O)c2cc3cc(OC)ccc3[nH]2)c1,0.0,train,../data/images/P-gp/591.png
592.0,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3ccc(OC)c(OC)c3)c1)C2,1.0,train,../data/images/P-gp/592.png
593.0,CC1C(=O)C(C)C(c2ccccc2)N(C)C1c1ccccc1,0.0,train,../data/images/P-gp/593.png
594.0,CN[C@@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,1.0,train,../data/images/P-gp/594.png
595.0,Cc1[nH]nc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OCCCC#N)cc1,0.0,train,../data/images/P-gp/595.png
596.0,CC(c1ccccc1)(c1ccccc1)c1ccccc1,1.0,train,../data/images/P-gp/596.png
597.0,CCN(CC)CCN1Cc2cc(OC)c3c(c2-c2c(cc(OC)c4c2OCO4)C1=O)OCO3,1.0,train,../data/images/P-gp/597.png
598.0,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)/C(=C/c3ccncc3)C[C@@H]12,0.0,train,../data/images/P-gp/598.png
599.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)C(C(OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)C(OC(=O)CCCC(=O)NCCCN(C)C)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)C1(OC(C)=O)COC1C[C@@H]2O,1.0,train,../data/images/P-gp/599.png
600.0,O=C1[C@@H]2[C@H]3c4ccccc4[C@H](c4ccccc43)[C@@H]2C(=O)N1CC#CCN1CCN(Cc2ccccc2)CC1,1.0,train,../data/images/P-gp/600.png
601.0,CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,1.0,train,../data/images/P-gp/601.png
602.0,CO[C@@H]1[C@H](C)O[C@H](O[C@H]2C[C@@](C)(O)Cc3cc4c(c(O)c32)C(=O)c2c(O)cc3c(c2C4=O)O[C@@H]2O[C@@]3(C)[C@@H](O)[C@@H](N(C)C)[C@@H]2O)[C@H](OC)[C@@]1(C)OC,1.0,train,../data/images/P-gp/602.png
603.0,O=C(O)C=C(CC(=O)O)C(=O)O,0.0,train,../data/images/P-gp/603.png
604.0,O=C1c2cc(CN3CCC(F)(c4ccccn4)CC3)c3ccccc3c2CN1[C@H]1CCCC[C@@H]1O,1.0,train,../data/images/P-gp/604.png
605.0,CCCC(=O)OC[C@H]1C[C@]2(OC(=O)/C=C/c3ccccc3)C(=O)/C(C)=C/[C@@H]3[C@H](CC[C@@]4(C)O[C@@H]4[C@H]2[C@H]1OC(=O)CCC)C3(C)C,1.0,train,../data/images/P-gp/605.png
606.0,CC(=O)/C=C/c1cn(C(=O)OC(C)(C)C)c2ccc(Br)cc12,0.0,train,../data/images/P-gp/606.png
607.0,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,1.0,train,../data/images/P-gp/607.png
608.0,Cc1cccc(Nc2nc3ccccc3nc2NS(=O)(=O)c2ccc(N)cc2)c1,0.0,train,../data/images/P-gp/608.png
609.0,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1.0,train,../data/images/P-gp/609.png
610.0,CN(C)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](C)C)cc-3oc2c1,1.0,train,../data/images/P-gp/610.png
611.0,CCCCNC(=N)c1ccc(N2CCN(c3ccc(C(=N)NCCCC)cc3)CC2)cc1,1.0,train,../data/images/P-gp/611.png
612.0,COc1ccc(CNCCN(C/C=C(\C)CCC=C(C)C)Cc2ccc(OC)c(OC)c2)cc1OC,0.0,train,../data/images/P-gp/612.png
613.0,COc1cncc(C(=O)NC2(C(=O)N[C@H](C)c3ccc(-n4nc(Cl)c5ccccc54)cc3F)CC2)c1,1.0,train,../data/images/P-gp/613.png
614.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1.0,train,../data/images/P-gp/614.png
615.0,CCN(CC)CCOc1ccc(C(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)cc1,1.0,train,../data/images/P-gp/615.png
616.0,CC(=O)O[C@@H]1[C@@H](O)[C@H](O[C@H]2[C@H](OC(=O)[C@H]3CC[C@@H]4[C@@H](C3)O[C@@]3(C[C@H](OC(=O)/C=C/c5ccccc5)[C@H](C)CO3)[C@@]43CO3)O[C@H](C)[C@@H](O)[C@@H]2OC(C)=O)O[C@H](C)[C@H]1O,1.0,train,../data/images/P-gp/616.png
617.0,O=C1c2c(O)cccc2-c2nn(CCNCCO)c3ccc(NCCNCCO)c1c23,1.0,train,../data/images/P-gp/617.png
618.0,COc1ccc(CNC(=O)c2cc(-c3cc(Cl)cc(Cl)c3)cnc2-c2cccnc2)cc1OC,1.0,train,../data/images/P-gp/618.png
619.0,CC(C)C1=C2CCC3(C)C(CCC4C5C6OCC5(CCC6(C)C)CCC43C)C2(C)CC1,0.0,train,../data/images/P-gp/619.png
620.0,CC(=O)O[C@H]1C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@@](C)(O)[C@@H](CCC(C)(C)O)OC(C)=O)CC[C@@]4(O)C3=CC(=O)[C@]2(O)C[C@H]1OC(C)=O,1.0,train,../data/images/P-gp/620.png
621.0,Cc1n(Cc2ccccc2)c2c([n+]1C)C(=O)c1ccccc1C2=O,1.0,train,../data/images/P-gp/621.png
622.0,Cc1c2ccc3ccccc3c2c[n+]2ccccc12,1.0,train,../data/images/P-gp/622.png
623.0,C=C1C(=O)OC2CC1C(O)CC(C)=CCC/C(C)=C/C(O)CC2C,0.0,train,../data/images/P-gp/623.png
624.0,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.0,train,../data/images/P-gp/624.png
625.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1,0.0,train,../data/images/P-gp/625.png
626.0,Cc1c2c(c(C)n1-c1ccccc1)C(=O)N(CCSC(=N)N)C2=O,0.0,train,../data/images/P-gp/626.png
627.0,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,1.0,train,../data/images/P-gp/627.png
628.0,CCOC1c2cc(OC)c(OC)cc2-c2ccc3ccccc3c2N1C,1.0,train,../data/images/P-gp/628.png
629.0,CCCCCCCCCCCCCCCCCCNc1ccn(C2OC(COP(=O)(O)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3N=[N+]=[N-])C(O)C2O)c(=O)n1,0.0,train,../data/images/P-gp/629.png
630.0,CN(C)CCNc1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccc([N+](=O)[O-])cc4c(=O)c1c23,0.0,train,../data/images/P-gp/630.png
631.0,CC/C(=C(\c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1,1.0,train,../data/images/P-gp/631.png
632.0,N#C[C@@]12CCCC(=O)[C@@H]1[C@H]1CCC[C@H]12,0.0,train,../data/images/P-gp/632.png
633.0,CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,1.0,train,../data/images/P-gp/633.png
634.0,CO[C@@H]1[C@H](C)O[C@H](O[C@H]2C[C@@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@H](O[C@H]4C[C@H](O[C@@H]6C[C@](C)(O)[C@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@H](C)O4)[C@H](O)[C@H](C)O3)[C@H]([C@@H](OC)C(=O)[C@@H](O)[C@H](C)O)C5)O[C@@H](C)[C@H]2OC(C)=O)C[C@@H]1O,1.0,train,../data/images/P-gp/634.png
635.0,CNC(=O)Oc1cccc2ccccc12,0.0,train,../data/images/P-gp/635.png
636.0,CNC1(c2ccccc2Cl)CCCCC1=O,0.0,train,../data/images/P-gp/636.png
637.0,CN(C)CCCN1c2ccccc2CCc2ccccc21,0.0,train,../data/images/P-gp/637.png
638.0,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,1.0,train,../data/images/P-gp/638.png
639.0,O=[S@@]1OC[C@@H]2[C@H](CO1)[C@@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,1.0,train,../data/images/P-gp/639.png
640.0,Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)CC(C1(C)CO1)O3,0.0,train,../data/images/P-gp/640.png
641.0,CCOC(=O)Oc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,1.0,train,../data/images/P-gp/641.png
642.0,COc1ccc2nc3c([N+](=O)[O-])ccc4c3c(c2c1)N(CCCN(C)C)C(=S)N4CCCN(C)C,0.0,train,../data/images/P-gp/642.png
643.0,BrCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,1.0,train,../data/images/P-gp/643.png
644.0,C[N+](C)=c1ccc2c(-c3ccccc3)c3cc4c5c(c3sc-2c1)CCCN5CCC4,1.0,train,../data/images/P-gp/644.png
645.0,NCCCN1CCN(CCCNc2ccc3ncn4c5ccccc5c(=O)c2c34)CC1,1.0,train,../data/images/P-gp/645.png
646.0,CC(=O)O[C@H]1CC2C(C3CC[C@H](C(C)CCC(=O)O)[C@]31C)[C@H](OC(C)=O)C[C@@H]1CC3(CC[C@]21C)OOC1(CCC(C)CC1)OO3,0.0,train,../data/images/P-gp/646.png
647.0,COc1cc(N(C)C)ccc1/C=c1/c2ccccc2n2c1cc(-c1ccccc1)[n+]2C,1.0,train,../data/images/P-gp/647.png
648.0,COc1c(O)c(O)cc2c1-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,1.0,train,../data/images/P-gp/648.png
649.0,COc1ccc(/C=C2\CC3C4CC=C5C[C@@H](O)CC[C@]5(C)C4CC[C@]3(C)C2=O)cc1OC,0.0,train,../data/images/P-gp/649.png
650.0,CN(C)CCNC(=O)c1cccc2nc3c(C(=O)NCCN(C)C)cccc3nc12,1.0,train,../data/images/P-gp/650.png
651.0,C[C@@H](NC(=O)C1(NC(=O)c2cncc(F)c2)CC1)c1ccc(-n2nc(Cl)c3ccccc32)cc1F,1.0,train,../data/images/P-gp/651.png
652.0,COc1cc(C=Cc2ccc(C)cc2)cc(OC)c1OC,0.0,train,../data/images/P-gp/652.png
653.0,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,1.0,train,../data/images/P-gp/653.png
654.0,C=C(c1cccc(-c2cc3ccccc3[nH]2)c1)c1cc2ccccc2[nH]1,0.0,train,../data/images/P-gp/654.png
655.0,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H]2C)c(N)c1=O,1.0,train,../data/images/P-gp/655.png
656.0,COc1ccc(NC(=S)N/N=C2\C(=O)Nc3ccccc32)cc1,0.0,train,../data/images/P-gp/656.png
657.0,COC(=O)c1c(F)cccc1-c1ccc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)Cl)CC2)c(F)c1,1.0,train,../data/images/P-gp/657.png
658.0,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C([C@@H](O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O,1.0,train,../data/images/P-gp/658.png
659.0,CCCCCCNCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,1.0,train,../data/images/P-gp/659.png
660.0,COc1cccc(CCc2ccccc2NCc2ccc(OC)c(OC)c2)c1,1.0,train,../data/images/P-gp/660.png
661.0,OCCO[P+]1(OCCO)n2c3ccc2C(c2ccccc2)=C2C=CC(=N2)C(c2ccccc2)=c2ccc(n21)=C(c1ccccc1)C1=NC(=C3c2ccccc2)C=C1,1.0,train,../data/images/P-gp/661.png
662.0,O=C(O)c1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21,0.0,train,../data/images/P-gp/662.png
663.0,O=C(O)CN12->[Eu]34<-N(CC(=O)O)(CC1)CCN->3(CC(=O)O)CCN->4(CC(=O)O)CC2,0.0,train,../data/images/P-gp/663.png
664.0,COc1c(OC(C)=O)c(OC(C)=O)cc2c1-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,1.0,train,../data/images/P-gp/664.png
665.0,COc1cc(C(=O)N[C@H]2CCc3cc(OC)c(OC)c(OC)c3-c3ccc(OC)c(=O)cc32)cc(OC)c1OC,1.0,train,../data/images/P-gp/665.png
666.0,CC1(COS(=O)(=O)OCC2(C)COS(=O)(=O)OC2)COS(=O)(=O)OC1,0.0,train,../data/images/P-gp/666.png
667.0,CCN1C[C@@H](CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,0.0,train,../data/images/P-gp/667.png
668.0,COc1ccc(-c2c(C(C)=O)c(-c3ccccc3)n([C@H]3O[C@@H](COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]3OC(C)=O)c(=S)c2C#N)cc1,0.0,train,../data/images/P-gp/668.png
669.0,CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)[C@@H]2CC(O)CN2)C(C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)C(C)C(=O)[C@H](C(C)C)OC(=O)CC1O,1.0,train,../data/images/P-gp/669.png
670.0,CN(C)CCNC(=O)c1ccc(NCCCN(C)CCCNc2ccc(C(=O)NCCN(C)C)c3[nH]c4ccc([N+](=O)[O-])cc4c(=O)c23)c2c(=O)c3cc([N+](=O)[O-])ccc3[nH]c12,1.0,train,../data/images/P-gp/670.png
671.0,C[N+]1(C)CC(=CC=Cc2ccccc2)C(=O)C(=CC=Cc2ccccc2)C1,1.0,train,../data/images/P-gp/671.png
672.0,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0.0,train,../data/images/P-gp/672.png
673.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccoc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,1.0,train,../data/images/P-gp/673.png
674.0,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0.0,train,../data/images/P-gp/674.png
675.0,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,0.0,train,../data/images/P-gp/675.png
676.0,O=C1C(F)=CC(COC(c2ccccc2)(c2ccccc2)c2ccccc2)OC1n1cc(F)c(=O)[nH]c1=O,0.0,train,../data/images/P-gp/676.png
677.0,CC12OC1(C)C1C(=O)OCC1C2=O,0.0,train,../data/images/P-gp/677.png
678.0,N=C(N)N/N=C/c1c(-c2ccc([N+](=O)[O-])cc2)nc2sccn12,1.0,train,../data/images/P-gp/678.png
679.0,CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3[se]c2c1,1.0,train,../data/images/P-gp/679.png
680.0,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](CCC=C(c5cc(Cl)c(O)c(C(=O)O)c5)c5cc(Cl)c(O)c(C(=O)O)c5)CC[C@]4(C)[C@@H]3CC[C@@]21C,0.0,train,../data/images/P-gp/680.png
681.0,Cn1cc(C(=O)[C@@H]2CCc3nc[nH]c3C2)c2ccccc21,1.0,train,../data/images/P-gp/681.png
682.0,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,1.0,train,../data/images/P-gp/682.png
683.0,N#CSC#CCCC#CSC#N,0.0,train,../data/images/P-gp/683.png
684.0,C[N+](C)=c1ccc2c(-c3ccccc3)c3cc4c5c(c3[se]c-2c1)CCCN5CCC4,0.0,train,../data/images/P-gp/684.png
685.0,COc1cc(/C=C2\Sc3scc(-c4cccc([N+](=O)[O-])c4)[n+]3C2=O)cc(OC)c1OC,0.0,train,../data/images/P-gp/685.png
686.0,COc1ccc(C2=CN3CCC[C@H]3C=C2c2cc(O)c(OC)c(OC)c2)cc1OC,0.0,train,../data/images/P-gp/686.png
687.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=NNC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)C(O)[C@H](C)O1,1.0,train,../data/images/P-gp/687.png
688.0,COC(=O)CN1C(=O)N(CCCCN2CCN(c3ccccc3F)CC2)C(c2ccccc2)(c2ccccc2)C1=O,1.0,train,../data/images/P-gp/688.png
689.0,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,1.0,train,../data/images/P-gp/689.png
690.0,C[C@]12CCC(=O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@@H](O)CC[C@@H]12,1.0,train,../data/images/P-gp/690.png
691.0,C/C1=C\[C@@H]2[C@H](CC[C@]3(CO3)[C@H](OC(=O)c3ccc(C(F)(F)F)cc3)[C@H]3[C@@H](OC(=O)c4ccc(C(F)(F)F)cc4)[C@@H](C)C[C@]3(O)C1=O)C2(C)C,1.0,train,../data/images/P-gp/691.png
692.0,Oc1ccc(Br)cc1C=Nc1cccc(C(F)(F)F)c1,0.0,train,../data/images/P-gp/692.png
693.0,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,1.0,train,../data/images/P-gp/693.png
694.0,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,1.0,train,../data/images/P-gp/694.png
695.0,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.0,train,../data/images/P-gp/695.png
696.0,CNc1ccccc1-c1nc2cc([N+](=O)[O-])ccc2n(C)c1=O,0.0,train,../data/images/P-gp/696.png
697.0,CCCCCC(=O)N[C@@H](C=C(C)C)[C@@H](O)C(=O)O[C@@H]1C(C)=C2[C@@H](OC(=O)C3CC3)C(=O)[C@]3(C)[C@H]([C@H](OC(=O)c4ccccc4)[C@@]4(OC(=O)O[C@@H]14)C2(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]3O,1.0,train,../data/images/P-gp/697.png
698.0,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,1.0,train,../data/images/P-gp/698.png
699.0,COc1cccc(C(=O)O[C@@H]2[C@@H]3[C@@H](OC(=O)c4cccc(OC)c4)[C@]4(CC[C@H]5[C@@H](/C=C(\C)C(=O)[C@@]3(O)C[C@@H]2C)C5(C)C)CO4)c1,1.0,train,../data/images/P-gp/699.png
700.0,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4/NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,1.0,train,../data/images/P-gp/700.png
701.0,O=C1CC(Sc2ccccc2)C2(OCCO2)C(Sc2ccccc2)C1,0.0,train,../data/images/P-gp/701.png
702.0,CN(C)c1ccc(/C=C/C=c2/c3ccccc3n3c2cc(-c2ccccc2)[n+]3C)cc1,1.0,train,../data/images/P-gp/702.png
703.0,CC[n+]1c(C=Cc2ccc(N(CCCl)CCCl)cc2)ccc2cc(NC(=O)C=Cc3ccccc3)ccc21,1.0,train,../data/images/P-gp/703.png
704.0,CC1=CC(C)C(C)N(CC2=NCCN2)c2ccccc21,0.0,train,../data/images/P-gp/704.png
705.0,CN1CC[C@@]23c4c5ccc(O)c4O[C@H]2[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5,0.0,train,../data/images/P-gp/705.png
706.0,CN1C[C@@](C)(c2cc(F)cc(F)c2)N(CC(=O)Nc2ccc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)C12CCCC2,0.0,train,../data/images/P-gp/706.png
707.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.0,train,../data/images/P-gp/707.png
708.0,COc1cccc(CCc2ccccc2OCc2cc(OC)cc(OC)c2)c1,1.0,train,../data/images/P-gp/708.png
709.0,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,0.0,train,../data/images/P-gp/709.png
710.0,CN(CCc1ccccn1)c1nc(-c2ccncc2)nc2c1CN(C(=O)OC(C)(C)C)CC2,1.0,train,../data/images/P-gp/710.png
711.0,CNc1nc(Nc2cn(C(C)(C)C(=O)NC(C)C)nc2C)ncc1C(F)(F)F,0.0,train,../data/images/P-gp/711.png
712.0,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,0.0,train,../data/images/P-gp/712.png
713.0,COC1=C(OC)C(=O)C(CCCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)=C(C)C1=O,1.0,train,../data/images/P-gp/713.png
714.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1.0,train,../data/images/P-gp/714.png
715.0,CCOC(=O)C(=O)NNc1nc2c(s1)C(=O)c1ccccc1C2=O,0.0,train,../data/images/P-gp/715.png
716.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)C3CCCCC3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4CCCCC4)C4CCCCC4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,1.0,train,../data/images/P-gp/716.png
717.0,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,1.0,train,../data/images/P-gp/717.png
718.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1CCC2,0.0,train,../data/images/P-gp/718.png
719.0,O=C1c2scnc2-c2nccc3c2c1nc1ccccc13,0.0,train,../data/images/P-gp/719.png
720.0,CCCCCCC[C@H]1OC(=O)C[C@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)C(C)(C)OC(=O)[C@H]1C,1.0,train,../data/images/P-gp/720.png
721.0,Cc1c2cc(Cl)c3ccccc3c2c[n+]2ccccc12,1.0,train,../data/images/P-gp/721.png
722.0,COc1cc([C@@H]2CN=C(c3ccc4c(ccn4C)c3)O2)cc(OC)c1OC,0.0,train,../data/images/P-gp/722.png
723.0,COC(=O)[C@@H]1c2cc3c(c(O)c2[C@@H](O[C@@H]2O[C@@H](C)[C@H](OC)[C@@](C)(OC)[C@H]2OC)C[C@]1(C)O)C(=O)c1c(O)cc2c(c1C3=O)O[C@H]1O[C@]2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O,1.0,train,../data/images/P-gp/723.png
724.0,COc1ccc(CC(C=O)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)Cc2cccc3ccccc23)C(C)C)cc1,1.0,train,../data/images/P-gp/724.png
725.0,COc1ccc(C(=O)O[C@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,1.0,train,../data/images/P-gp/725.png
726.0,Cc1cc(-c2ccco2)c(C#N)c(=S)n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.0,train,../data/images/P-gp/726.png
727.0,COc1ccc2c(c1)-c1[nH]c3ccccc3c1CC2,0.0,train,../data/images/P-gp/727.png
728.0,Cc1ccc(C=C2CNCC(=Cc3ccc(C)cc3)C2=O)cc1,0.0,train,../data/images/P-gp/728.png
